ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 2.000000E+7 eV
  
Cosine Value    Normalized Probability
-1.736E-1   9.754E-5
-2.164E-1   1.270E-4
-2.588E-1   1.685E-4
-3.007E-1   2.328E-4
-3.420E-1   3.373E-4
-3.827E-1   5.074E-4
-4.226E-1   7.757E-4
-4.617E-1   1.181E-3
-5.000E-1   1.771E-3
-5.373E-1   2.609E-3
-5.736E-1   3.801E-3
-6.088E-1   5.538E-3
-6.428E-1   8.146E-3
-6.756E-1   1.210E-2
-7.071E-1   1.797E-2
-7.373E-1   2.615E-2
-7.660E-1   3.649E-2
-7.934E-1   4.810E-2
-8.192E-1   6.026E-2
-8.434E-1   7.638E-2
-8.660E-1   1.138E-1
-8.870E-1   2.225E-1
-9.063E-1   5.140E-1
-9.239E-1   1.195E0
-9.397E-1   2.589E0
-9.537E-1   5.119E0
-9.659E-1   9.211E0
-9.763E-1   1.511E1
-9.848E-1   2.265E1
-9.914E-1   3.104E1
-9.962E-1   3.888E1
-9.990E-1   4.451E1
-1.000E0    4.657E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.400000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     3.330E-10
9.990E-1    3.330E-10
9.962E-1    1.732E-8
9.914E-1    3.330E-10
9.848E-1    2.479E-9
9.763E-1    9.223E-9
9.659E-1    3.330E-10
9.537E-1    5.831E-9
9.397E-1    6.928E-9
9.239E-1    3.330E-10
9.063E-1    1.144E-8
8.870E-1    9.660E-9
8.660E-1    3.901E-9
8.434E-1    2.129E-8
8.192E-1    1.740E-8
7.934E-1    1.640E-8
7.660E-1    3.214E-8
7.373E-1    2.470E-8
7.071E-1    2.643E-8
6.756E-1    4.026E-8
6.428E-1    3.541E-8
6.088E-1    5.282E-8
5.736E-1    8.812E-8
5.373E-1    1.238E-7
5.000E-1    2.071E-7
4.617E-1    3.245E-7
4.226E-1    4.667E-7
3.827E-1    6.730E-7
3.420E-1    9.075E-7
3.007E-1    1.161E-6
2.588E-1    1.481E-6
2.164E-1    1.886E-6
1.736E-1    2.527E-6
1.305E-1    3.702E-6
8.716E-2    5.804E-6
4.362E-2    9.472E-6
6.123E-17   1.547E-5
-4.362E-2   2.453E-5
-8.716E-2   3.723E-5
-1.305E-1   5.372E-5
-1.736E-1   7.361E-5
-2.164E-1   9.655E-5
-2.588E-1   1.233E-4
-3.007E-1   1.582E-4
-3.420E-1   2.121E-4
-3.827E-1   3.062E-4
-4.226E-1   4.751E-4
-4.617E-1   7.668E-4
-5.000E-1   1.240E-3
-5.373E-1   1.960E-3
-5.736E-1   3.003E-3
-6.088E-1   4.474E-3
-6.428E-1   6.555E-3
-6.756E-1   9.570E-3
-7.071E-1   1.402E-2
-7.373E-1   2.053E-2
-7.660E-1   2.950E-2
-7.934E-1   4.077E-2
-8.192E-1   5.356E-2
-8.434E-1   6.871E-2
-8.660E-1   9.612E-2
-8.870E-1   1.721E-1
-9.063E-1   3.907E-1
-9.239E-1   9.469E-1
-9.397E-1   2.178E0
-9.537E-1   4.567E0
-9.659E-1   8.659E0
-9.763E-1   1.485E1
-9.848E-1   2.309E1
-9.914E-1   3.254E1
-9.962E-1   4.160E1
-9.990E-1   4.822E1
-1.000E0    5.066E1
ENDF/B-VII.1 Angular Distribution of Neutrons: 7-N-14(n,elastic)
Incident Neutron Energy: 1.500000E+8 eV
  
Cosine Value    Normalized Probability
1.000E0     3.749E-10
9.990E-1    3.749E-10
9.962E-1    5.538E-8
9.914E-1    3.749E-10
9.848E-1    7.255E-9
9.763E-1    2.868E-8
9.659E-1    3.749E-10
9.537E-1    1.508E-8
9.397E-1    1.605E-8
9.239E-1    3.749E-10
9.063E-1    2.147E-8
8.870E-1    9.372E-9
8.660E-1    3.749E-10
8.434E-1    3.102E-8
8.192E-1    1.017E-8
7.934E-1    3.749E-10
7.660E-1    4.470E-8
7.373E-1    1.649E-8
7.071E-1    1.757E-8
6.756E-1    5.352E-8
6.428E-1    1.621E-8
6.088E-1    2.628E-8
5.736E-1    5.449E-8
5.373E-1    2.521E-8
5.000E-1    7.321E-8
4.617E-1    1.403E-7
4.226E-1    1.891E-7
3.827E-1    3.558E-7
3.420E-1    5.462E-7
3.007E-1    7.436E-7
2.588E-1    1.051E-6
2.164E-1    1.337E-6
1.736E-1    1.655E-6
1.305E-1    2.197E-6
8.716E-2    3.072E-6
4.362E-2    4.821E-6
6.123E-17   8.210E-6
-4.362E-2   1.401E-5
-8.716E-2   2.333E-5
-1.305E-1   3.692E-5
-1.736E-1   5.469E-5
-2.164E-1   7.587E-5
-2.588E-1   9.891E-5
-3.007E-1   1.230E-4
-3.420E-1   1.518E-4
-3.827E-1   1.976E-4
-4.226E-1   2.881E-4
-4.617E-1   4.710E-4
-5.000E-1   8.143E-4
-5.373E-1   1.400E-3
-5.736E-1   2.311E-3
-6.088E-1   3.626E-3
-6.428E-1   5.435E-3
-6.756E-1   7.903E-3
-7.071E-1   1.136E-2
-7.373E-1   1.639E-2
-7.660E-1   2.372E-2
-7.934E-1   3.388E-2
-8.192E-1   4.673E-2
-8.434E-1   6.213E-2
-8.660E-1   8.484E-2
-8.870E-1   1.391E-1
-9.063E-1   2.997E-1
-9.239E-1   7.430E-1
-9.397E-1   1.807E0
-9.537E-1   4.023E0
-9.659E-1   8.055E0
-9.763E-1   1.448E1
-9.848E-1   2.338E1
-9.914E-1   3.396E1
-9.962E-1   4.435E1
-9.990E-1   5.208E1
-1.000E0    5.494E1
