3.985		357.259	
3.99		357.286	
3.995		357.312	
4		357.337	
4.005		357.361	
4.01		357.383	
4.015		357.404	
4.02		357.424	
4.025		357.443	
4.03		357.46	
4.035		357.477	
4.04		357.492	
4.045		357.506	
4.05		357.519	
4.055		357.531	
4.06		357.541	
4.065		357.551	
4.07		357.56	
4.075		357.567	
4.08		357.574	
4.085		357.579	
4.09		357.584	
4.095		357.587	
4.1		357.59	
4.105		357.59	
4.11		357.591	
4.115		357.59	
4.12		357.589	
4.125		357.586	
4.13		357.582	
4.135		357.577	
4.14		357.572	
4.145		357.565	
4.15		357.557	
4.155		357.549	
4.16		357.539	
4.165		357.529	
4.17		357.517	
4.175		357.505	
4.18		357.492	
4.185		357.478	
4.19		357.463	
4.195		357.447	
4.2		357.43	
4.205		357.413	
4.21		357.394	
4.215		357.375	
4.22		357.355	
4.225		357.334	
4.23		357.312	
4.235		357.289	
4.24		357.266	
4.245		357.241	
4.25		357.216	
4.255		357.19	
4.26		357.164	
4.265		357.136	
4.27		357.108	
4.275		357.079	
4.28		357.049	
4.285		357.019	
4.29		356.988	
4.295		356.955	
4.3		356.923	
4.305		356.889	
4.31		356.855	
4.315		356.821	
4.32		356.785	
4.325		356.749	
4.33		356.712	
4.335		356.675	
4.34		356.636	
4.345		356.598	
4.35		356.558	
4.355		356.518	
4.36		356.477	
4.365		356.436	
4.37		356.394	
4.375		356.351	
4.38		356.308	
4.385		356.264	
4.39		356.22	
4.395		356.175	
4.4		356.129	
4.405		356.083	
4.41		356.036	
4.415		355.989	
4.42		355.941	
4.425		355.893	
4.43		355.844	
4.435		355.794	
4.44		355.744	
4.445		355.694	
4.45		355.643	
4.455		355.591	
4.46		355.539	
4.465		355.486	
4.47		355.433	
4.475		355.38	
4.48		355.326	
4.485		355.271	
4.49		355.216	
4.495		355.161	
4.5		355.105	
4.505		355.048	
4.51		354.991	
4.515		354.934	
4.52		354.876	
4.525		354.818	
4.53		354.76	
4.535		354.701	
4.54		354.641	
4.545		354.581	
4.55		354.521	
4.555		354.46	
4.56		354.399	
4.565		354.338	
4.57		354.276	
4.575		354.213	
4.58		354.151	
4.585		354.087	
4.59		354.024	
4.595		353.96	
4.6		353.896	
4.605		353.831	
4.61		353.767	
4.615		353.701	
4.62		353.636	
4.625		353.569	
4.63		353.503	
4.635		353.436	
4.64		353.369	
4.645		353.302	
4.65		353.234	
4.655		353.166	
4.66		353.098	
4.665		353.029	
4.67		352.96	
4.675		352.891	
4.68		352.821	
4.685		352.751	
4.69		352.681	
4.695		352.61	
4.7		352.539	
4.705		352.468	
4.71		352.396	
4.715		352.325	
4.72		352.253	
4.725		352.18	
4.73		352.107	
4.735		352.035	
4.74		351.961	
4.745		351.888	
4.75		351.814	
4.755		351.74	
4.76		351.665	
4.765		351.591	
4.77		351.516	
4.775		351.441	
4.78		351.365	
4.785		351.289	
4.79		351.214	
4.795		351.137	
4.8		351.061	
4.805		350.984	
4.81		350.907	
4.815		350.83	
4.82		350.752	
4.825		350.674	
4.83		350.596	
4.835		350.518	
4.84		350.439	
4.845		350.361	
4.85		350.282	
4.855		350.203	
4.86		350.123	
4.865		350.043	
4.87		349.963	
4.875		349.883	
4.88		349.803	
4.885		349.722	
4.89		349.641	
4.895		349.56	
4.9		349.478	
4.905		349.397	
4.91		349.315	
4.915		349.233	
4.92		349.151	
4.925		349.068	
4.93		348.985	
4.935		348.902	
4.94		348.819	
4.945		348.736	
4.95		348.652	
4.955		348.568	
4.96		348.484	
4.965		348.4	
4.97		348.315	
4.975		348.231	
4.98		348.146	
4.985		348.06	
4.99		347.975	
4.995		347.889	
5		347.804	
5.005		347.718	
5.01		347.631	
5.015		347.545	
5.02		347.458	
5.025		347.371	
5.03		347.284	
5.035		347.197	
5.04		347.109	
5.045		347.021	
5.05		346.933	
5.055		346.845	
5.06		346.757	
5.065		346.668	
5.07		346.579	
5.075		346.49	
5.08		346.401	
5.085		346.311	
5.09		346.222	
5.095		346.132	
5.1		346.041	
5.105		345.951	
5.11		345.861	
5.115		345.77	
5.12		345.679	
5.125		345.587	
5.13		345.496	
5.135		345.404	
5.14		345.312	
5.145		345.22	
5.15		345.127	
5.155		345.035	
5.16		344.942	
5.165		344.849	
5.17		344.755	
5.175		344.661	
5.18		344.567	
5.185		344.473	
5.19		344.379	
5.195		344.284	
5.2		344.189	
5.205		344.094	
5.21		343.998	
5.215		343.902	
5.22		343.806	
5.225		343.709	
5.23		343.612	
5.235		343.515	
5.24		343.418	
5.245		343.32	
5.25		343.222	
5.255		343.123	
5.26		343.024	
5.265		342.925	
5.27		342.825	
5.275		342.725	
5.28		342.625	
5.285		342.524	
5.29		342.423	
5.295		342.322	
5.3		342.22	
5.305		342.118	
5.31		342.016	
5.315		341.913	
5.32		341.81	
5.325		341.706	
5.33		341.603	
5.335		341.499	
5.34		341.394	
5.345		341.29	
5.35		341.185	
5.355		341.079	
5.36		340.974	
5.365		340.868	
5.37		340.762	
5.375		340.656	
5.38		340.549	
5.385		340.442	
5.39		340.335	
5.395		340.228	
5.4		340.12	
5.405		340.012	
5.41		339.904	
5.415		339.796	
5.42		339.687	
5.425		339.579	
5.43		339.47	
5.435		339.36	
5.44		339.251	
5.445		339.141	
5.45		339.031	
5.455		338.921	
5.46		338.811	
5.465		338.7	
5.47		338.589	
5.475		338.478	
5.48		338.366	
5.485		338.254	
5.49		338.143	
5.495		338.03	
5.5		337.918	
5.505		337.805	
5.51		337.692	
5.515		337.579	
5.52		337.465	
5.525		337.351	
5.53		337.237	
5.535		337.123	
5.54		337.008	
5.545		336.894	
5.55		336.779	
5.555		336.663	
5.56		336.548	
5.565		336.432	
5.57		336.316	
5.575		336.2	
5.58		336.084	
5.585		335.967	
5.59		335.85	
5.595		335.733	
5.6		335.616	
5.605		335.499	
5.61		335.381	
5.615		335.263	
5.62		335.145	
5.625		335.026	
5.63		334.908	
5.635		334.789	
5.64		334.67	
5.645		334.551	
5.65		334.432	
5.655		334.312	
5.66		334.192	
5.665		334.072	
5.67		333.951	
5.675		333.831	
5.68		333.71	
5.685		333.589	
5.69		333.467	
5.695		333.346	
5.7		333.224	
5.705		333.102	
5.71		332.98	
5.715		332.857	
5.72		332.734	
5.725		332.611	
5.73		332.488	
5.735		332.364	
5.74		332.24	
5.745		332.116	
5.75		331.991	
5.755		331.867	
5.76		331.742	
5.765		331.616	
5.77		331.491	
5.775		331.365	
5.78		331.239	
5.785		331.112	
5.79		330.986	
5.795		330.858	
5.8		330.731	
5.805		330.603	
5.81		330.475	
5.815		330.346	
5.82		330.218	
5.825		330.088	
5.83		329.959	
5.835		329.829	
5.84		329.699	
5.845		329.568	
5.85		329.437	
5.855		329.305	
5.86		329.173	
5.865		329.041	
5.87		328.908	
5.875		328.775	
5.88		328.642	
5.885		328.508	
5.89		328.373	
5.895		328.239	
5.9		328.103	
5.905		327.968	
5.91		327.831	
5.915		327.695	
5.92		327.558	
5.925		327.42	
5.93		327.282	
5.935		327.144	
5.94		327.005	
5.945		326.865	
5.95		326.725	
5.955		326.585	
5.96		326.444	
5.965		326.303	
5.97		326.161	
5.975		326.018	
5.98		325.876	
5.985		325.732	
5.99		325.588	
5.995		325.443	
6		325.298	
6.005		325.152	
6.01		325.006	
6.015		324.859	
6.02		324.712	
6.025		324.564	
6.03		324.415	
6.035		324.266	
6.04		324.116	
6.045		323.965	
6.05		323.814	
6.055		323.662	
6.06		323.509	
6.065		323.356	
6.07		323.202	
6.075		323.048	
6.08		322.892	
6.085		322.736	
6.09		322.58	
6.095		322.422	
6.1		322.264	
6.105		322.106	
6.11		321.947	
6.115		321.787	
6.12		321.626	
6.125		321.465	
6.13		321.303	
6.135		321.14	
6.14		320.977	
6.145		320.813	
6.15		320.648	
6.155		320.483	
6.16		320.317	
6.165		320.15	
6.17		319.983	
6.175		319.815	
6.18		319.646	
6.185		319.477	
6.19		319.307	
6.195		319.136	
6.2		318.965	
6.205		318.793	
6.21		318.62	
6.215		318.447	
6.22		318.273	
6.225		318.098	
6.23		317.923	
6.235		317.747	
6.24		317.57	
6.245		317.393	
6.25		317.215	
6.255		317.037	
6.26		316.857	
6.265		316.677	
6.27		316.497	
6.275		316.315	
6.28		316.133	
6.285		315.95	
6.29		315.767	
6.295		315.583	
6.3		315.398	
6.305		315.213	
6.31		315.027	
6.315		314.84	
6.32		314.652	
6.325		314.464	
6.33		314.275	
6.335		314.085	
6.34		313.895	
6.345		313.704	
6.35		313.512	
6.355		313.319	
6.36		313.126	
6.365		312.932	
6.37		312.737	
6.375		312.542	
6.38		312.345	
6.385		312.149	
6.39		311.951	
6.395		311.752	
6.4		311.553	
6.405		311.353	
6.41		311.152	
6.415		310.951	
6.42		310.749	
6.425		310.546	
6.43		310.342	
6.435		310.138	
6.44		309.932	
6.445		309.726	
6.45		309.52	
6.455		309.312	
6.46		309.104	
6.465		308.895	
6.47		308.685	
6.475		308.474	
6.48		308.263	
6.485		308.05	
6.49		307.838	
6.495		307.623	
6.5		307.409	
6.505		307.193	
6.51		306.977	
6.515		306.76	
6.52		306.543	
6.525		306.324	
6.53		306.105	
6.535		305.884	
6.54		305.663	
6.545		305.442	
6.55		305.219	
6.555		304.996	
6.56		304.771	
6.565		304.547	
6.57		304.32	
6.575		304.094	
6.58		303.866	
6.585		303.638	
6.59		303.409	
6.595		303.179	
6.6		302.948	
6.605		302.717	
6.61		302.484	
6.615		302.251	
6.62		302.017	
6.625		301.782	
6.63		301.546	
6.635		301.309	
6.64		301.072	
6.645		300.834	
6.65		300.595	
6.655		300.355	
6.66		300.114	
6.665		299.872	
6.67		299.63	
6.675		299.387	
6.68		299.143	
6.685		298.898	
6.69		298.652	
6.695		298.405	
6.7		298.158	
6.705		297.91	
6.71		297.66	
6.715		297.411	
6.72		297.16	
6.725		296.908	
6.73		296.656	
6.735		296.403	
6.74		296.148	
6.745		295.893	
6.75		295.637	
6.755		295.381	
6.76		295.123	
6.765		294.865	
6.77		294.606	
6.775		294.346	
6.78		294.085	
6.785		293.823	
6.79		293.561	
6.795		293.298	
6.8		293.034	
6.805		292.769	
6.81		292.503	
6.815		292.236	
6.82		291.969	
6.825		291.701	
6.83		291.432	
6.835		291.162	
6.84		290.891	
6.845		290.62	
6.85		290.348	
6.855		290.074	
6.86		289.801	
6.865		289.526	
6.87		289.25	
6.875		288.974	
6.88		288.697	
6.885		288.419	
6.89		288.141	
6.895		287.861	
6.9		287.581	
6.905		287.3	
6.91		287.018	
6.915		286.736	
6.92		286.453	
6.925		286.169	
6.93		285.884	
6.935		285.598	
6.94		285.312	
6.945		285.025	
6.95		284.737	
6.955		284.449	
6.96		284.16	
6.965		283.87	
6.97		283.579	
6.975		283.287	
6.98		282.996	
6.985		282.703	
6.99		282.409	
6.995		282.115	
7		281.82	
7.005		281.524	
7.01		281.228	
7.015		280.931	
7.02		280.634	
7.025		280.335	
7.03		280.037	
7.035		279.737	
7.04		279.437	
7.045		279.136	
7.05		278.835	
7.055		278.533	
7.06		278.23	
7.065		277.927	
7.07		277.623	
7.075		277.319	
7.08		277.013	
7.085		276.708	
7.09		276.402	
7.095		276.095	
7.1		275.788	
7.105		275.48	
7.11		275.172	
7.115		274.863	
7.12		274.554	
7.125		274.244	
7.13		273.934	
7.135		273.623	
7.14		273.312	
7.145		273	
7.15		272.688	
7.155		272.375	
7.16		272.062	
7.165		271.748	
7.17		271.435	
7.175		271.12	
7.18		270.806	
7.185		270.491	
7.19		270.175	
7.195		269.86	
7.2		269.544	
7.205		269.227	
7.21		268.911	
7.215		268.594	
7.22		268.276	
7.225		267.959	
7.23		267.641	
7.235		267.323	
7.24		267.005	
7.245		266.686	
7.25		266.367	
7.255		266.049	
7.26		265.729	
7.265		265.41	
7.27		265.091	
7.275		264.771	
7.28		264.452	
7.285		264.132	
7.29		263.812	
7.295		263.493	
7.3		263.173	
7.305		262.853	
7.31		262.533	
7.315		262.213	
7.32		261.893	
7.325		261.573	
7.33		261.253	
7.335		260.934	
7.34		260.614	
7.345		260.294	
